Source,year,Sex,age,n,proportion,label
Longline survey,2010,Male,18,2,0.00976,llsrv
Longline survey,2010,Male,19,3,0.01463,llsrv
Longline survey,2010,Male,20,1,0.00488,llsrv
Longline survey,2010,Male,21,0,0,llsrv
Longline survey,2010,Male,22,0,0,llsrv
Longline survey,2010,Male,23,1,0.00488,llsrv
Longline survey,2010,Male,24,1,0.00488,llsrv
Longline survey,2010,Male,25,7,0.03415,llsrv
Longline survey,2011,Female,2,0,0,llsrv
Longline survey,2011,Female,3,33,0.09792,llsrv
Longline survey,2011,Female,4,68,0.20178,llsrv
Longline survey,2011,Female,5,82,0.24332,llsrv
Longline survey,2011,Female,6,61,0.18101,llsrv
Longline survey,2011,Female,7,19,0.05638,llsrv
Longline survey,2011,Female,8,11,0.03264,llsrv
Longline survey,2011,Female,9,12,0.03561,llsrv
Longline survey,2011,Female,10,9,0.02671,llsrv
Longline survey,2011,Female,11,2,0.00593,llsrv
Longline survey,2011,Female,12,5,0.01484,llsrv
Longline survey,2011,Female,13,6,0.0178,llsrv
Longline survey,2011,Female,14,4,0.01187,llsrv
Longline survey,2011,Female,15,7,0.02077,llsrv
Longline survey,2011,Female,16,4,0.01187,llsrv
Longline survey,2011,Female,17,1,0.00297,llsrv
Longline survey,2011,Female,18,4,0.01187,llsrv
Longline survey,2011,Female,19,0,0,llsrv
Longline survey,2011,Female,20,2,0.00593,llsrv
Longline survey,2011,Female,21,2,0.00593,llsrv
Longline survey,2011,Female,22,1,0.00297,llsrv
Longline survey,2011,Female,23,0,0,llsrv
Longline survey,2011,Female,24,3,0.0089,llsrv
Longline survey,2011,Female,25,1,0.00297,llsrv
Longline survey,2011,Male,2,3,0.00847,llsrv
Longline survey,2011,Male,3,31,0.08757,llsrv
Longline survey,2011,Male,4,48,0.13559,llsrv
Longline survey,2011,Male,5,43,0.12147,llsrv
Longline survey,2011,Male,6,42,0.11864,llsrv
Longline survey,2011,Male,7,24,0.0678,llsrv
Longline survey,2011,Male,8,18,0.05085,llsrv
Longline survey,2011,Male,9,10,0.02825,llsrv
Longline survey,2011,Male,10,14,0.03955,llsrv
Longline survey,2011,Male,11,5,0.01412,llsrv
Longline survey,2011,Male,12,15,0.04237,llsrv
Longline survey,2011,Male,13,10,0.02825,llsrv
Longline survey,2011,Male,14,11,0.03107,llsrv
Longline survey,2011,Male,15,11,0.03107,llsrv
Longline survey,2011,Male,16,9,0.02542,llsrv
Longline survey,2011,Male,17,9,0.02542,llsrv
Longline survey,2011,Male,18,11,0.03107,llsrv
Longline survey,2011,Male,19,5,0.01412,llsrv
Longline survey,2011,Male,20,10,0.02825,llsrv
Longline survey,2011,Male,21,5,0.01412,llsrv
Longline survey,2011,Male,22,4,0.0113,llsrv
Longline survey,2011,Male,23,4,0.0113,llsrv
Longline survey,2011,Male,24,2,0.00565,llsrv
Longline survey,2011,Male,25,10,0.02825,llsrv
Longline survey,2012,Female,2,13,0.03746,llsrv
Longline survey,2012,Female,3,16,0.04611,llsrv
Longline survey,2012,Female,4,51,0.14697,llsrv
Longline survey,2012,Female,5,96,0.27666,llsrv
Longline survey,2012,Female,6,72,0.20749,llsrv
Longline survey,2012,Female,7,29,0.08357,llsrv
Longline survey,2012,Female,8,15,0.04323,llsrv
Longline survey,2012,Female,9,9,0.02594,llsrv
Longline survey,2012,Female,10,11,0.0317,llsrv
Longline survey,2012,Female,11,5,0.01441,llsrv
Longline survey,2012,Female,12,9,0.02594,llsrv
Longline survey,2012,Female,13,2,0.00576,llsrv
Longline survey,2012,Female,14,6,0.01729,llsrv
Longline survey,2012,Female,15,2,0.00576,llsrv
Longline survey,2012,Female,16,3,0.00865,llsrv
Longline survey,2012,Female,17,5,0.01441,llsrv
Longline survey,2012,Female,18,1,0.00288,llsrv
Longline survey,2012,Female,19,0,0,llsrv
Longline survey,2012,Female,20,0,0,llsrv
Longline survey,2012,Female,21,0,0,llsrv
Longline survey,2012,Female,22,0,0,llsrv
Longline survey,2012,Female,23,0,0,llsrv
Longline survey,2012,Female,24,1,0.00288,llsrv
Longline survey,2012,Female,25,1,0.00288,llsrv
Longline survey,2012,Male,2,16,0.04313,llsrv
Longline survey,2012,Male,3,23,0.06199,llsrv
Longline survey,2012,Male,4,73,0.19677,llsrv
Longline survey,2012,Male,5,72,0.19407,llsrv
Longline survey,2012,Male,6,66,0.1779,llsrv
Longline survey,2012,Male,7,33,0.08895,llsrv
Longline survey,2012,Male,8,11,0.02965,llsrv
Longline survey,2012,Male,9,12,0.03235,llsrv
Longline survey,2012,Male,10,9,0.02426,llsrv
Longline survey,2012,Male,11,5,0.01348,llsrv
Longline survey,2012,Male,12,5,0.01348,llsrv
Longline survey,2012,Male,13,7,0.01887,llsrv
Longline survey,2012,Male,14,5,0.01348,llsrv
Longline survey,2012,Male,15,7,0.01887,llsrv
Longline survey,2012,Male,16,4,0.01078,llsrv
Longline survey,2012,Male,17,3,0.00809,llsrv
Longline survey,2012,Male,18,1,0.0027,llsrv
Longline survey,2012,Male,19,2,0.00539,llsrv
Longline survey,2012,Male,20,2,0.00539,llsrv
Longline survey,2012,Male,21,0,0,llsrv
Longline survey,2012,Male,22,4,0.01078,llsrv
Longline survey,2012,Male,23,2,0.00539,llsrv
Longline survey,2012,Male,24,1,0.0027,llsrv
Longline survey,2012,Male,25,8,0.02156,llsrv
Longline survey,2013,Female,2,0,0,llsrv
Longline survey,2013,Female,3,8,0.0404,llsrv
Longline survey,2013,Female,4,29,0.14646,llsrv
Longline survey,2013,Female,5,34,0.17172,llsrv
Longline survey,2013,Female,6,42,0.21212,llsrv
Longline survey,2013,Female,7,28,0.14141,llsrv
Longline survey,2013,Female,8,23,0.11616,llsrv
Longline survey,2013,Female,9,12,0.06061,llsrv
Longline survey,2013,Female,10,3,0.01515,llsrv
Longline survey,2013,Female,11,2,0.0101,llsrv
Longline survey,2013,Female,12,5,0.02525,llsrv
Longline survey,2013,Female,13,3,0.01515,llsrv
Longline survey,2013,Female,14,2,0.0101,llsrv
Longline survey,2013,Female,15,2,0.0101,llsrv
Longline survey,2013,Female,16,0,0,llsrv
Longline survey,2013,Female,17,0,0,llsrv
Longline survey,2013,Female,18,1,0.00505,llsrv
Longline survey,2013,Female,19,1,0.00505,llsrv
Longline survey,2013,Female,20,0,0,llsrv
Longline survey,2013,Female,21,1,0.00505,llsrv
Longline survey,2013,Female,22,0,0,llsrv
Longline survey,2013,Female,23,0,0,llsrv
Longline survey,2013,Female,24,1,0.00505,llsrv
Longline survey,2013,Female,25,1,0.00505,llsrv
Longline survey,2013,Male,2,1,0.00407,llsrv
Longline survey,2013,Male,3,8,0.03252,llsrv
Longline survey,2013,Male,4,21,0.08537,llsrv
Longline survey,2013,Male,5,35,0.14228,llsrv
Longline survey,2013,Male,6,49,0.19919,llsrv
Longline survey,2013,Male,7,42,0.17073,llsrv
Longline survey,2013,Male,8,18,0.07317,llsrv
Longline survey,2013,Male,9,11,0.04472,llsrv
Longline survey,2013,Male,10,11,0.04472,llsrv
Longline survey,2013,Male,11,8,0.03252,llsrv
Longline survey,2013,Male,12,3,0.0122,llsrv
Longline survey,2013,Male,13,6,0.02439,llsrv
Longline survey,2013,Male,14,5,0.02033,llsrv
Longline survey,2013,Male,15,5,0.02033,llsrv
Longline survey,2013,Male,16,4,0.01626,llsrv
Longline survey,2013,Male,17,6,0.02439,llsrv
Longline survey,2013,Male,18,1,0.00407,llsrv
Longline survey,2013,Male,19,1,0.00407,llsrv
Longline survey,2013,Male,20,0,0,llsrv
Longline survey,2013,Male,21,0,0,llsrv
Longline survey,2013,Male,22,1,0.00407,llsrv
Longline survey,2013,Male,23,2,0.00813,llsrv
Longline survey,2013,Male,24,0,0,llsrv
Longline survey,2013,Male,25,8,0.03252,llsrv
Longline survey,2014,Female,2,0,0,llsrv
Longline survey,2014,Female,3,2,0.00719,llsrv
Longline survey,2014,Female,4,28,0.10072,llsrv
Longline survey,2014,Female,5,81,0.29137,llsrv
Longline survey,2014,Female,6,72,0.25899,llsrv
Longline survey,2014,Female,7,38,0.13669,llsrv
Longline survey,2014,Female,8,26,0.09353,llsrv
Longline survey,2014,Female,9,10,0.03597,llsrv
Longline survey,2014,Female,10,4,0.01439,llsrv
Longline survey,2014,Female,11,3,0.01079,llsrv
Longline survey,2014,Female,12,4,0.01439,llsrv
Longline survey,2014,Female,13,2,0.00719,llsrv
Longline survey,2014,Female,14,2,0.00719,llsrv
Longline survey,2014,Female,15,1,0.0036,llsrv
Longline survey,2014,Female,16,0,0,llsrv
Longline survey,2014,Female,17,1,0.0036,llsrv
Longline survey,2014,Female,18,2,0.00719,llsrv
Longline survey,2014,Female,19,0,0,llsrv
Longline survey,2014,Female,20,0,0,llsrv
Longline survey,2014,Female,21,0,0,llsrv
Longline survey,2014,Female,22,0,0,llsrv
Longline survey,2014,Female,23,0,0,llsrv
Longline survey,2014,Female,24,0,0,llsrv
Longline survey,2014,Female,25,2,0.00719,llsrv
Longline survey,2014,Male,2,0,0,llsrv
Longline survey,2014,Male,3,2,0.00746,llsrv
Longline survey,2014,Male,4,29,0.10821,llsrv
Longline survey,2014,Male,5,53,0.19776,llsrv
Longline survey,2014,Male,6,56,0.20896,llsrv
Longline survey,2014,Male,7,36,0.13433,llsrv
Longline survey,2014,Male,8,25,0.09328,llsrv
Longline survey,2014,Male,9,23,0.08582,llsrv
Longline survey,2014,Male,10,6,0.02239,llsrv
Longline survey,2014,Male,11,3,0.01119,llsrv
Longline survey,2014,Male,12,2,0.00746,llsrv
Longline survey,2014,Male,13,1,0.00373,llsrv
Longline survey,2014,Male,14,5,0.01866,llsrv
Longline survey,2014,Male,15,7,0.02612,llsrv
Longline survey,2014,Male,16,4,0.01493,llsrv
Longline survey,2014,Male,17,3,0.01119,llsrv
Longline survey,2014,Male,18,2,0.00746,llsrv
Longline survey,2014,Male,19,3,0.01119,llsrv
Longline survey,2014,Male,20,2,0.00746,llsrv
Longline survey,2014,Male,21,0,0,llsrv
Longline survey,2014,Male,22,2,0.00746,llsrv
Longline survey,2014,Male,23,0,0,llsrv
Longline survey,2014,Male,24,0,0,llsrv
Longline survey,2014,Male,25,4,0.01493,llsrv
Longline survey,2015,Female,2,1,0.00532,llsrv
Longline survey,2015,Female,3,12,0.06383,llsrv
Longline survey,2015,Female,4,13,0.06915,llsrv
Longline survey,2015,Female,5,35,0.18617,llsrv
Longline survey,2015,Female,6,42,0.2234,llsrv
Longline survey,2015,Female,7,22,0.11702,llsrv
Longline survey,2015,Female,8,20,0.10638,llsrv
Longline survey,2015,Female,9,11,0.05851,llsrv
Longline survey,2015,Female,10,6,0.03191,llsrv
Longline survey,2015,Female,11,10,0.05319,llsrv
Longline survey,2015,Female,12,4,0.02128,llsrv
Longline survey,2015,Female,13,1,0.00532,llsrv
Longline survey,2015,Female,14,3,0.01596,llsrv
Longline survey,2015,Female,15,1,0.00532,llsrv
Longline survey,2015,Female,16,3,0.01596,llsrv
Longline survey,2015,Female,17,1,0.00532,llsrv
Longline survey,2015,Female,18,0,0,llsrv
Longline survey,2015,Female,19,0,0,llsrv
Longline survey,2015,Female,20,0,0,llsrv
Longline survey,2015,Female,21,0,0,llsrv
Longline survey,2015,Female,22,1,0.00532,llsrv
Longline survey,2015,Female,23,0,0,llsrv
Longline survey,2015,Female,24,0,0,llsrv
Longline survey,2015,Female,25,2,0.01064,llsrv
Longline survey,2015,Male,2,2,0.01053,llsrv
Longline survey,2015,Male,3,12,0.06316,llsrv
Longline survey,2015,Male,4,14,0.07368,llsrv
Longline survey,2015,Male,5,39,0.20526,llsrv
Longline survey,2015,Male,6,25,0.13158,llsrv
Longline survey,2015,Male,7,27,0.14211,llsrv
Longline survey,2015,Male,8,22,0.11579,llsrv
Longline survey,2015,Male,9,6,0.03158,llsrv
Longline survey,2015,Male,10,4,0.02105,llsrv
Longline survey,2015,Male,11,6,0.03158,llsrv
Longline survey,2015,Male,12,2,0.01053,llsrv
Longline survey,2015,Male,13,3,0.01579,llsrv
Longline survey,2015,Male,14,3,0.01579,llsrv
Longline survey,2015,Male,15,3,0.01579,llsrv
Longline survey,2015,Male,16,7,0.03684,llsrv
Longline survey,2015,Male,17,1,0.00526,llsrv
Longline survey,2015,Male,18,2,0.01053,llsrv
Longline survey,2015,Male,19,2,0.01053,llsrv
Longline survey,2015,Male,20,1,0.00526,llsrv
Longline survey,2015,Male,21,1,0.00526,llsrv
Longline survey,2015,Male,22,2,0.01053,llsrv
Longline survey,2015,Male,23,2,0.01053,llsrv
Longline survey,2015,Male,24,1,0.00526,llsrv
Longline survey,2015,Male,25,3,0.01579,llsrv
Longline survey,2016,Female,2,13,0.02915,llsrv
Longline survey,2016,Female,3,73,0.16368,llsrv
Longline survey,2016,Female,4,100,0.22422,llsrv
Longline survey,2016,Female,5,87,0.19507,llsrv
Longline survey,2016,Female,6,50,0.11211,llsrv
Longline survey,2016,Female,7,36,0.08072,llsrv
Longline survey,2016,Female,8,29,0.06502,llsrv
Longline survey,2016,Female,9,18,0.04036,llsrv
Longline survey,2016,Female,10,10,0.02242,llsrv
Longline survey,2016,Female,11,12,0.02691,llsrv
Longline survey,2016,Female,12,8,0.01794,llsrv
Longline survey,2016,Female,13,1,0.00224,llsrv
Longline survey,2016,Female,14,1,0.00224,llsrv
Longline survey,2016,Female,15,0,0,llsrv
Longline survey,2016,Female,16,1,0.00224,llsrv
Longline survey,2016,Female,17,3,0.00673,llsrv
Longline survey,2016,Female,18,2,0.00448,llsrv
Longline survey,2016,Female,19,0,0,llsrv
Longline survey,2016,Female,20,0,0,llsrv
Longline survey,2016,Female,21,0,0,llsrv
Longline survey,2016,Female,22,1,0.00224,llsrv
Longline survey,2016,Female,23,0,0,llsrv
Longline survey,2016,Female,24,0,0,llsrv
Longline survey,2016,Female,25,1,0.00224,llsrv
Longline survey,2016,Male,2,19,0.05919,llsrv
Longline survey,2016,Male,3,67,0.20872,llsrv
Longline survey,2016,Male,4,66,0.20561,llsrv
Longline survey,2016,Male,5,48,0.14953,llsrv
Longline survey,2016,Male,6,36,0.11215,llsrv
Longline survey,2016,Male,7,23,0.07165,llsrv
Longline survey,2016,Male,8,19,0.05919,llsrv
Longline survey,2016,Male,9,9,0.02804,llsrv
Longline survey,2016,Male,10,6,0.01869,llsrv
Longline survey,2016,Male,11,8,0.02492,llsrv
Longline survey,2016,Male,12,3,0.00935,llsrv
Longline survey,2016,Male,13,1,0.00312,llsrv
Longline survey,2016,Male,14,3,0.00935,llsrv
Longline survey,2016,Male,15,2,0.00623,llsrv
Longline survey,2016,Male,16,3,0.00935,llsrv
Longline survey,2016,Male,17,1,0.00312,llsrv
Longline survey,2016,Male,18,1,0.00312,llsrv
Longline survey,2016,Male,19,1,0.00312,llsrv
Longline survey,2016,Male,20,1,0.00312,llsrv
Longline survey,2016,Male,21,1,0.00312,llsrv
Longline survey,2016,Male,22,0,0,llsrv
Longline survey,2016,Male,23,0,0,llsrv
Longline survey,2016,Male,24,0,0,llsrv
Longline survey,2016,Male,25,3,0.00935,llsrv
Longline survey,2017,Female,2,10,0.0361,llsrv
Longline survey,2017,Female,3,25,0.09025,llsrv
Longline survey,2017,Female,4,61,0.22022,llsrv
Longline survey,2017,Female,5,80,0.28881,llsrv
Longline survey,2017,Female,6,43,0.15523,llsrv
Longline survey,2017,Female,7,21,0.07581,llsrv
Longline survey,2017,Female,8,11,0.03971,llsrv
Longline survey,2017,Female,9,5,0.01805,llsrv
Longline survey,2017,Female,10,7,0.02527,llsrv
Longline survey,2017,Female,11,3,0.01083,llsrv
Longline survey,2017,Female,12,4,0.01444,llsrv
Longline survey,2017,Female,13,1,0.00361,llsrv
Longline survey,2017,Female,14,2,0.00722,llsrv
Longline survey,2017,Female,15,0,0,llsrv
Longline survey,2017,Female,16,0,0,llsrv
Longline survey,2017,Female,17,1,0.00361,llsrv
Longline survey,2017,Female,18,0,0,llsrv
Longline survey,2017,Female,19,0,0,llsrv
Longline survey,2017,Female,20,0,0,llsrv
Longline survey,2017,Female,21,2,0.00722,llsrv
Longline survey,2017,Female,22,0,0,llsrv
Longline survey,2017,Female,23,0,0,llsrv
Longline survey,2017,Female,24,1,0.00361,llsrv
Longline survey,2017,Female,25,0,0,llsrv
Longline survey,2017,Male,2,10,0.04831,llsrv
Longline survey,2017,Male,3,31,0.14976,llsrv
Longline survey,2017,Male,4,44,0.21256,llsrv
Longline survey,2017,Male,5,46,0.22222,llsrv
Longline survey,2017,Male,6,20,0.09662,llsrv
Longline survey,2017,Male,7,12,0.05797,llsrv
Longline survey,2017,Male,8,8,0.03865,llsrv
Longline survey,2017,Male,9,10,0.04831,llsrv
Longline survey,2017,Male,10,8,0.03865,llsrv
Longline survey,2017,Male,11,5,0.02415,llsrv
Longline survey,2017,Male,12,2,0.00966,llsrv
Longline survey,2017,Male,13,1,0.00483,llsrv
Longline survey,2017,Male,14,1,0.00483,llsrv
Longline survey,2017,Male,15,1,0.00483,llsrv
Longline survey,2017,Male,16,1,0.00483,llsrv
Longline survey,2017,Male,17,1,0.00483,llsrv
Longline survey,2017,Male,18,2,0.00966,llsrv
Longline survey,2017,Male,19,0,0,llsrv
Longline survey,2017,Male,20,1,0.00483,llsrv
Longline survey,2017,Male,21,0,0,llsrv
Longline survey,2017,Male,22,0,0,llsrv
Longline survey,2017,Male,23,0,0,llsrv
Longline survey,2017,Male,24,0,0,llsrv
Longline survey,2017,Male,25,3,0.01449,llsrv
Longline survey,2018,Female,2,7,0.01939,llsrv
Longline survey,2018,Female,3,59,0.16343,llsrv
Longline survey,2018,Female,4,74,0.20499,llsrv
Longline survey,2018,Female,5,67,0.1856,llsrv
Longline survey,2018,Female,6,63,0.17452,llsrv
Longline survey,2018,Female,7,43,0.11911,llsrv
Longline survey,2018,Female,8,18,0.04986,llsrv
Longline survey,2018,Female,9,10,0.0277,llsrv
Longline survey,2018,Female,10,6,0.01662,llsrv
Longline survey,2018,Female,11,3,0.00831,llsrv
Longline survey,2018,Female,12,2,0.00554,llsrv
Longline survey,2018,Female,13,1,0.00277,llsrv
Longline survey,2018,Female,14,0,0,llsrv
Longline survey,2018,Female,15,3,0.00831,llsrv
Longline survey,2018,Female,16,1,0.00277,llsrv
Longline survey,2018,Female,17,3,0.00831,llsrv
Longline survey,2018,Female,18,0,0,llsrv
Longline survey,2018,Female,19,1,0.00277,llsrv
Longline survey,2018,Female,20,0,0,llsrv
Longline survey,2018,Female,21,0,0,llsrv
Longline survey,2018,Female,22,0,0,llsrv
Longline survey,2018,Female,23,0,0,llsrv
Longline survey,2018,Female,24,0,0,llsrv
Longline survey,2018,Female,25,0,0,llsrv
Longline survey,2018,Male,2,9,0.0375,llsrv
Longline survey,2018,Male,3,42,0.175,llsrv
Longline survey,2018,Male,4,35,0.14583,llsrv
Longline survey,2018,Male,5,26,0.10833,llsrv
Longline survey,2018,Male,6,51,0.2125,llsrv
Longline survey,2018,Male,7,22,0.09167,llsrv
Longline survey,2018,Male,8,9,0.0375,llsrv
Longline survey,2018,Male,9,9,0.0375,llsrv
Longline survey,2018,Male,10,7,0.02917,llsrv
Longline survey,2018,Male,11,9,0.0375,llsrv
Longline survey,2018,Male,12,1,0.00417,llsrv
Longline survey,2018,Male,13,1,0.00417,llsrv
Longline survey,2018,Male,14,1,0.00417,llsrv
Longline survey,2018,Male,15,1,0.00417,llsrv
Longline survey,2018,Male,16,0,0,llsrv
Longline survey,2018,Male,17,3,0.0125,llsrv
Longline survey,2018,Male,18,2,0.00833,llsrv
Longline survey,2018,Male,19,3,0.0125,llsrv
Longline survey,2018,Male,20,2,0.00833,llsrv
Longline survey,2018,Male,21,1,0.00417,llsrv
Longline survey,2018,Male,22,0,0,llsrv
Longline survey,2018,Male,23,2,0.00833,llsrv
Longline survey,2018,Male,24,0,0,llsrv
Longline survey,2018,Male,25,4,0.01667,llsrv
Longline survey,2019,Female,2,1,0.00535,llsrv
Longline survey,2019,Female,3,26,0.13904,llsrv
Longline survey,2019,Female,4,33,0.17647,llsrv
Longline survey,2019,Female,5,31,0.16578,llsrv
Longline survey,2019,Female,6,21,0.1123,llsrv
Longline survey,2019,Female,7,30,0.16043,llsrv
Longline survey,2019,Female,8,13,0.06952,llsrv
Longline survey,2019,Female,9,13,0.06952,llsrv
Longline survey,2019,Female,10,5,0.02674,llsrv
Longline survey,2019,Female,11,6,0.03209,llsrv
Longline survey,2019,Female,12,4,0.02139,llsrv
Longline survey,2019,Female,13,0,0,llsrv
Longline survey,2019,Female,14,3,0.01604,llsrv
Longline survey,2019,Female,15,0,0,llsrv
Longline survey,2019,Female,16,0,0,llsrv
Longline survey,2019,Female,17,0,0,llsrv
Longline survey,2019,Female,18,0,0,llsrv
Longline survey,2019,Female,19,0,0,llsrv
Longline survey,2019,Female,20,1,0.00535,llsrv
Longline survey,2019,Female,21,0,0,llsrv
Longline survey,2019,Female,22,0,0,llsrv
Longline survey,2019,Female,23,0,0,llsrv
Longline survey,2019,Female,24,0,0,llsrv
Longline survey,2019,Female,25,0,0,llsrv
Longline survey,2019,Male,2,2,0.00866,llsrv
Longline survey,2019,Male,3,29,0.12554,llsrv
Longline survey,2019,Male,4,52,0.22511,llsrv
Longline survey,2019,Male,5,34,0.14719,llsrv
Longline survey,2019,Male,6,18,0.07792,llsrv
Longline survey,2019,Male,7,25,0.10823,llsrv
Longline survey,2019,Male,8,11,0.04762,llsrv
Longline survey,2019,Male,9,14,0.06061,llsrv
Longline survey,2019,Male,10,8,0.03463,llsrv
Longline survey,2019,Male,11,7,0.0303,llsrv
Longline survey,2019,Male,12,2,0.00866,llsrv
Longline survey,2019,Male,13,6,0.02597,llsrv
Longline survey,2019,Male,14,3,0.01299,llsrv
Longline survey,2019,Male,15,5,0.02165,llsrv
Longline survey,2019,Male,16,2,0.00866,llsrv
Longline survey,2019,Male,17,0,0,llsrv
Longline survey,2019,Male,18,0,0,llsrv
Longline survey,2019,Male,19,1,0.00433,llsrv
Longline survey,2019,Male,20,0,0,llsrv
Longline survey,2019,Male,21,0,0,llsrv
Longline survey,2019,Male,22,1,0.00433,llsrv
Longline survey,2019,Male,23,4,0.01732,llsrv
Longline survey,2019,Male,24,2,0.00866,llsrv
Longline survey,2019,Male,25,5,0.02165,llsrv
Longline survey,2020,Female,2,0,0,llsrv
Longline survey,2020,Female,3,5,0.01292,llsrv
Longline survey,2020,Female,4,37,0.09561,llsrv
Longline survey,2020,Female,5,97,0.25065,llsrv
Longline survey,2020,Female,6,72,0.18605,llsrv
Longline survey,2020,Female,7,75,0.1938,llsrv
Longline survey,2020,Female,8,45,0.11628,llsrv
Longline survey,2020,Female,9,22,0.05685,llsrv
Longline survey,2020,Female,10,13,0.03359,llsrv
Longline survey,2020,Female,11,8,0.02067,llsrv
Longline survey,2020,Female,12,4,0.01034,llsrv
Longline survey,2020,Female,13,3,0.00775,llsrv
Longline survey,2020,Female,14,1,0.00258,llsrv
Longline survey,2020,Female,15,2,0.00517,llsrv
Longline survey,2020,Female,16,0,0,llsrv
Longline survey,2020,Female,17,0,0,llsrv
Longline survey,2020,Female,18,1,0.00258,llsrv
Longline survey,2020,Female,19,0,0,llsrv
Longline survey,2020,Female,20,0,0,llsrv
Longline survey,2020,Female,21,0,0,llsrv
Longline survey,2020,Female,22,0,0,llsrv
Longline survey,2020,Female,23,0,0,llsrv
Longline survey,2020,Female,24,0,0,llsrv
Longline survey,2020,Female,25,2,0.00517,llsrv
Longline survey,2020,Male,2,2,0.00687,llsrv
Longline survey,2020,Male,3,1,0.00344,llsrv
Longline survey,2020,Male,4,47,0.16151,llsrv
Longline survey,2020,Male,5,68,0.23368,llsrv
Longline survey,2020,Male,6,66,0.2268,llsrv
Longline survey,2020,Male,7,45,0.15464,llsrv
Longline survey,2020,Male,8,21,0.07216,llsrv
Longline survey,2020,Male,9,13,0.04467,llsrv
Longline survey,2020,Male,10,6,0.02062,llsrv
Longline survey,2020,Male,11,7,0.02405,llsrv
Longline survey,2020,Male,12,2,0.00687,llsrv
Longline survey,2020,Male,13,3,0.01031,llsrv
Longline survey,2020,Male,14,2,0.00687,llsrv
Longline survey,2020,Male,15,2,0.00687,llsrv
Longline survey,2020,Male,16,0,0,llsrv
Longline survey,2020,Male,17,0,0,llsrv
Longline survey,2020,Male,18,0,0,llsrv
Longline survey,2020,Male,19,1,0.00344,llsrv
Longline survey,2020,Male,20,0,0,llsrv
Longline survey,2020,Male,21,1,0.00344,llsrv
Longline survey,2020,Male,22,1,0.00344,llsrv
Longline survey,2020,Male,23,1,0.00344,llsrv
Longline survey,2020,Male,24,1,0.00344,llsrv
Longline survey,2020,Male,25,1,0.00344,llsrv
Longline survey,2021,Female,2,0,0,llsrv
Longline survey,2021,Female,3,3,0.01261,llsrv
Longline survey,2021,Female,4,8,0.03361,llsrv
Longline survey,2021,Female,5,64,0.26891,llsrv
Longline survey,2021,Female,6,76,0.31933,llsrv
Longline survey,2021,Female,7,46,0.19328,llsrv
Longline survey,2021,Female,8,21,0.08824,llsrv
Longline survey,2021,Female,9,6,0.02521,llsrv
Longline survey,2021,Female,10,5,0.02101,llsrv
Longline survey,2021,Female,11,5,0.02101,llsrv
Longline survey,2021,Female,12,0,0,llsrv
Longline survey,2021,Female,13,0,0,llsrv
Longline survey,2021,Female,14,2,0.0084,llsrv
Longline survey,2021,Female,15,0,0,llsrv
Longline survey,2021,Female,16,0,0,llsrv
Longline survey,2021,Female,17,1,0.0042,llsrv
Longline survey,2021,Female,18,0,0,llsrv
Longline survey,2021,Female,19,0,0,llsrv
Longline survey,2021,Female,20,0,0,llsrv
Longline survey,2021,Female,21,0,0,llsrv
Longline survey,2021,Female,22,1,0.0042,llsrv
Longline survey,2021,Female,23,0,0,llsrv
Longline survey,2021,Female,24,0,0,llsrv
Longline survey,2021,Female,25,0,0,llsrv
Longline survey,2021,Male,2,2,0.00976,llsrv
Longline survey,2021,Male,3,1,0.00488,llsrv
Longline survey,2021,Male,4,12,0.05854,llsrv
Longline survey,2021,Male,5,53,0.25854,llsrv
Longline survey,2021,Male,6,59,0.2878,llsrv
Longline survey,2021,Male,7,39,0.19024,llsrv
Longline survey,2021,Male,8,12,0.05854,llsrv
Longline survey,2021,Male,9,8,0.03902,llsrv
Longline survey,2021,Male,10,5,0.02439,llsrv
Longline survey,2021,Male,11,3,0.01463,llsrv
Longline survey,2021,Male,12,1,0.00488,llsrv
Longline survey,2021,Male,13,1,0.00488,llsrv
Longline survey,2021,Male,14,2,0.00976,llsrv
Longline survey,2021,Male,15,1,0.00488,llsrv
Longline survey,2021,Male,16,2,0.00976,llsrv
Longline survey,2021,Male,17,0,0,llsrv
Longline survey,2021,Male,18,1,0.00488,llsrv
Longline survey,2021,Male,19,1,0.00488,llsrv
Longline survey,2021,Male,20,0,0,llsrv
Longline survey,2021,Male,21,0,0,llsrv
Longline survey,2021,Male,22,1,0.00488,llsrv
Longline survey,2021,Male,23,0,0,llsrv
Longline survey,2021,Male,24,1,0.00488,llsrv
Longline survey,2021,Male,25,0,0,llsrv
Longline survey,2022,Female,2,4,0.01527,llsrv
Longline survey,2022,Female,3,18,0.0687,llsrv
Longline survey,2022,Female,4,24,0.0916,llsrv
Longline survey,2022,Female,5,21,0.08015,llsrv
Longline survey,2022,Female,6,58,0.22137,llsrv
Longline survey,2022,Female,7,55,0.20992,llsrv
Longline survey,2022,Female,8,41,0.15649,llsrv
Longline survey,2022,Female,9,18,0.0687,llsrv
Longline survey,2022,Female,10,11,0.04198,llsrv
Longline survey,2022,Female,11,5,0.01908,llsrv
Longline survey,2022,Female,12,1,0.00382,llsrv
Longline survey,2022,Female,13,3,0.01145,llsrv
Longline survey,2022,Female,14,1,0.00382,llsrv
Longline survey,2022,Female,15,0,0,llsrv
Longline survey,2022,Female,16,0,0,llsrv
